Active Status,Type,Sku,Description,Sales Tax Code,Account,COGS Account,Asset Account,Accumulated Depreciation,Purchase Description,Quantity On Hand (2025),U/M,U/M Set,Cost,Preferred Vendor,Tax Agency,Price,Reorder Pt (Min),MPN,Category
Active,Inventory Part,WEB22144,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22146,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22150,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22153,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22157,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22161,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22164,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22168,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22169,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22171,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22190,Cork Bark Jade - Frank Yee,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade - Frank Yee,1,each (ea),Count in each,74,,,185,,,WEB Trees
Active,Inventory Part,WEB22191,Cork Bark Jade - Frank Yee,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade - Frank Yee,1,each (ea),Count in each,74,,,185,,,WEB Trees
Active,Inventory Part,WEB22203,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22214,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22216,Cork Bark Jade - Frank Yee,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade - Frank Yee,1,each (ea),Count in each,74,,,185,,,WEB Trees
Active,Inventory Part,WEB22218,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22223,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22224,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22229,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22231,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22239,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22240,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22250,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22254,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22256,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22258,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22259,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22262,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22264,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22282,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22301,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22313,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22332,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22341,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22342,Cork Bark Jade - Frank Yee,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade - Frank Yee,1,each (ea),Count in each,74,,,185,,,WEB Trees
Active,Inventory Part,WEB22349,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22361,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22372,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22378,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22387,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22392,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,106,,,265,,,WEB Trees
Active,Inventory Part,WEB22402,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22409,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22410,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,106,,,265,,,WEB Trees
Active,Inventory Part,WEB22431,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22437,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,118,,,295,,,WEB Trees
Active,Inventory Part,WEB22440,Cork Bark Jade - Frank Yee,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade - Frank Yee,1,each (ea),Count in each,74,,,185,,,WEB Trees
Active,Inventory Part,WEB22442,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,,,,,,,WEB Trees
Active,Inventory Part,WEB22446,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22450,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,106,,,265,,,WEB Trees
Active,Inventory Part,WEB22457,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22458,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22462,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22464,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,146,,,365,,,WEB Trees
Active,Inventory Part,WEB22465,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22468,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,146,,,365,,,WEB Trees
Active,Inventory Part,WEB22485,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,146,,,365,,,WEB Trees
Active,Inventory Part,WEB22489,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22492,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,130,,,325,,,WEB Trees
Active,Inventory Part,WEB22507,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22530,Cork Bark Jade - Frank Yee,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade - Frank Yee,1,each (ea),Count in each,74,,,185,,,WEB Trees
Active,Inventory Part,WEB22546,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,15,,,125,,,WEB Trees
Active,Inventory Part,WEB22578,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,15,,,95,,,WEB Trees
Active,Inventory Part,WEB22586,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22633,Cork Bark Jade Frank Yee,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade Frank Yee,1,each (ea),Count in each,398,,,995,,,WEB Trees
Active,Inventory Part,WEB22634,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22682,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22699,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,110,,,275,,,WEB Trees
Active,Inventory Part,WEB22713,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22717,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22729,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,15,,,95,,,WEB Trees
Active,Inventory Part,WEB22753,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,15,,,185,,,WEB Trees
Active,Inventory Part,WEB22754,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,15,,,95,,,WEB Trees
Active,Inventory Part,WEB22757,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,15,,,165,,,WEB Trees
Active,Inventory Part,WEB22781,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22795,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,106,,,265,,,WEB Trees
Active,Inventory Part,WEB22800,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,138,,,345,,,WEB Trees
Active,Inventory Part,WEB22862,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,15,,,165,,,WEB Trees
Active,Inventory Part,WEB22872,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,15,,,165,,,WEB Trees
Active,Inventory Part,WEB22885,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22890,Frank Yee Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Frank Yee Cork Bark Jade,1,each (ea),Count in each,106,,,265,,,WEB Trees
Active,Inventory Part,WEB22891,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22951,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,98,,,245,,,WEB Trees
Active,Inventory Part,WEB22963,Dwarf Jades,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jades,1,each (ea),Count in each,66,,,165,,,WEB Trees
Active,Inventory Part,WEB22971,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,15,,,95,,,WEB Trees
Active,Inventory Part,WEB22974,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,15,,,125,,,WEB Trees
Active,Inventory Part,WEB22992,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,38,,,95,,,WEB Trees
Active,Inventory Part,WEB22996,Variegated Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Variegated Jade,1,each (ea),Count in each,15,,,95,,,WEB Trees
Active,Inventory Part,WEB24790,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,39.2,,,98,,,WEB Trees
Active,Inventory Part,WEB24794,Jade Forest,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade Forest,1,each (ea),Count in each,1100,,,2750,,,WEB Trees
Active,Inventory Part,WEB24806,Dwarf Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Dwarf Jade,1,each (ea),Count in each,100,,,250,,,WEB Trees
Active,Inventory Part,WEB24822,Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Jade,1,each (ea),Count in each,2000,,,,,,WEB Trees
Active,Inventory Part,WEB24827,Cork Bark Jade,Tax,Trees:WEB Trees:Tropical:Dwarf Jade (Portulacaria afra),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,Cork Bark Jade,1,each (ea),Count in each,300,,,750,,,WEB Trees
Active,Inventory Part,WEB11466,"GrIs Ficus 10""",Tax,Trees:WEB Trees:Tropical:Ficus (Ficus microcarpa / Ficus retusa),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"GrIs Ficus 10""",1,each (ea),Count in each,35,,,,,,TWEB Trees
Active,Inventory Part,WEB11470,"GrIs Ficus 10""",Tax,Trees:WEB Trees:Tropical:Ficus (Ficus microcarpa / Ficus retusa),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"GrIs Ficus 10""",1,each (ea),Count in each,35,,,,,,TWEB Trees
Active,Inventory Part,WEB11486,"GrIs Ficus 16""",Tax,Trees:WEB Trees:Tropical:Ficus (Ficus microcarpa / Ficus retusa),COG's:Bonsai Trees:NEBG:WEB Trees,12100 · Inventory Asset,0,"GrIs Ficus 16""",1,each (ea),Count in each,35,,,,,,TWEB Trees
